TITLE,ZULU UTC TIME (Seconds),SIM TIME (Seconds),ZULU DAY OF YEAR (Number),ZULU DATE (Number),PLANE LATITUDE (Degrees),PLANE LONGITUDE (Degrees),PLANE PITCH DEGREES (Radians),PLANE BANK DEGREES (Radians),PLANE HEADING DEGREES TRUE (Radians),INCIDENCE ALPHA (Radians),INCIDENCE BETA (Radians),AIRSPEED TRUE (Meters per second),PLANE ALTITUDE (Feet),ELEVATOR DEFLECTION (Radians),RUDDER DEFLECTION (Radians),AILERON LEFT DEFLECTION (Radians),AILERON RIGHT DEFLECTION (Radians),AMBIENT WIND DIRECTION (Degrees),AMBIENT WIND VELOCITY (Knots),AMBIENT WIND X (Meters per second),AMBIENT WIND Y (Meters per second),AMBIENT WIND Z (Meters per second),VERTICAL SPEED (Feet per second),TURB ENG N1:1 (Percent),TURB ENG N1:2 (Percent),DEFINED WIND X (Meters per second),DEFINED WIND Y (Meters per second),DEFINED WIND Z (Meters per second),VELOCITY WORLD X (Meters per second),VELOCITY WORLD Y (Meters per second),VELOCITY WORLD Z (Meters per second)
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.69744622696543956408,150,2017/5/30,30.49901071072461533618,-86.51136884855223740942,-0.56302045276658196915,-0.00000000000000000000,192.15004278489823263953,-0.56733786106056760534,0.00612339846137722327,13.12146344078910686903,94.89970710595270020349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00094375119078904390,98.07687318931519371290,98.20461188374696348546,-0.02,-0.01,0.00,-2.77001922989342475034,0.00030127838054422811,-12.85133875202687292472,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.90477492696527406224,150,2017/5/30,30.49898625566884291516,-86.51137495438588587149,-0.56271192031039185544,0.00000000000000000000,192.14332097886719452617,-0.56676880856514699758,0.00728731311948358634,13.64143218146429070714,94.89989574922732629148,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00093616748927161098,98.17216199511378249554,98.26737632598685934227,-0.03,-0.01,0.00,-2.87945929255892218990,0.00025601784011088742,-13.36505619764503194347,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2980.98057492696534609422,150,2017/5/30,30.49897707557469317408,-86.51137724570961040627,-0.56265567797057436383,0.00400275671018759417,192.14100165389515950665,-0.56663198337147668848,0.00765951106421008769,13.83909895790946720240,94.89995785623949586807,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00092739617684856057,98.19740554304844692979,98.28217966024017471227,-0.02,-0.01,0.00,-2.91940506747387784614,0.00024377300229215035,-13.55285036897603667683,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2981.05302474918744337629,150,2017/5/30,30.49896818151201216551,-86.51137946526648647705,-0.56262590261420042381,0.00703766995138211966,192.13884309874759992454,-0.56654262077907913131,0.00796192136256122958,14.01632289462618174980,94.90001453378941675965,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00091704051010310650,98.21827572437841524788,98.29366056754138014639,-0.03,-0.01,0.00,-2.95759355528258982559,0.00023320727512625574,-13.73228876691320188286,
PMDG 737-800NGX PMDG House Winglets,19:0:36,2981.12977874918760790024,150,2017/5/30,30.49895863146636187935,-86.51138184813089537784,-0.56261587077370167620,0.00779855158097951095,192.13663453110007139912,-0.56651413193660982159,0.00826237858551555522,14.21058580186630848630,94.90007302055036575439,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00090559024829417467,98.23770876917564010000,98.30369183617655437502,-0.03,-0.01,0.00,-2.99800598619727853844,0.00023636796684556788,-13.92233014931878010145,
PMDG 737-800NGX PMDG House Winglets,19:0:37,2981.20756144918732388760,150,2017/5/30,30.49894881954731573614,-86.51138429591230760707,-0.56262243415870882846,0.00730970568601427718,192.13447355109951786289,-0.56652518105563409723,0.00853052955985573493,14.40736947589449279405,94.90013405063355378388,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00089656002819538116,98.25395622753640623159,98.31130039437603329588,-0.03,-0.01,0.00,-3.03893053152456094068,0.00024028111853488252,-14.11483643948434263393,
PMDG 737-800NGX PMDG House Winglets,19:0:37,2981.28757072696498653386,150,2017/5/30,30.49893858621257436425,-86.51138684837026460173,-0.56264468563470870777,-0.00532842740274261806,192.13234397524507812705,-0.56651780058221257175,0.00876689735386104903,14.61496036105684659390,94.90019668391107643401,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00088771252194419503,98.26690299627232150215,98.31646859715121422596,-0.02,-0.01,0.00,-3.08097765255702515930,0.00023620087728632344,-14.31274775006471955408,
PMDG 737-800NGX PMDG House Winglets,19:0:37,2981.36399732696509090601,150,2017/5/30,30.49892867809063545792,-86.51138931928086606149,-0.56267937018962466134,-0.00000000000000000000,192.13045725198713853388,-0.56656523130950653400,0.00892938851510823375,14.80973546769882709384,94.90025619330107531368,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00087981135584414005,98.27621644559739877423,98.31928975963110417524,-0.02,-0.01,0.00,-3.12111885576733660841,0.00024629942285929045,-14.50168045366358349213,
PMDG 737-800NGX PMDG House Winglets,19:0:37,2981.44302662696509287343,150,2017/5/30,30.49891829595124548291,-86.51139190796720868093,-0.56272739495796963993,-0.00000000000000000000,192.12861839452367007652,-0.56655363412219272856,0.00904690652700184707,15.00926657146876586069,94.90031939145308115258,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00087339227320626378,98.28293084798686152226,98.32013485681139286498,-0.02,-0.01,0.00,-3.16259989154664866717,0.00022831586336595502,-14.69690544102268070503,
