TITLE,ZULU UTC TIME (Seconds),SIM TIME (Seconds),ZULU DAY OF YEAR (Number),ZULU DATE (Number),PLANE LATITUDE (Degrees),PLANE LONGITUDE (Degrees),PLANE PITCH DEGREES (Radians),PLANE BANK DEGREES (Radians),PLANE HEADING DEGREES TRUE (Radians),INCIDENCE ALPHA (Radians),INCIDENCE BETA (Radians),AIRSPEED TRUE (Meters per second),PLANE ALTITUDE (Feet),ELEVATOR DEFLECTION (Radians),RUDDER DEFLECTION (Radians),AILERON LEFT DEFLECTION (Radians),AILERON RIGHT DEFLECTION (Radians),AMBIENT WIND DIRECTION (Degrees),AMBIENT WIND VELOCITY (Knots),AMBIENT WIND X (Meters per second),AMBIENT WIND Y (Meters per second),AMBIENT WIND Z (Meters per second),VERTICAL SPEED (Feet per second),TURB ENG N1:1 (Percent),TURB ENG N1:2 (Percent),DEFINED WIND X (Meters per second),DEFINED WIND Y (Meters per second),DEFINED WIND Z (Meters per second),VELOCITY WORLD X (Meters per second),VELOCITY WORLD Y (Meters per second),VELOCITY WORLD Z (Meters per second)
PMDG 737-800NGX PMDG House Winglets,19:2:10,3074.93349484919053793419,150,2017/5/30,30.43720714165907637039,-86.52672580762701670665,30.25090830225944316112,0.00000000000000000000,192.09932042645030492167,30.86675384949897349429,-0.00225558299303307667,46.00160165574811799161,3299.87694837484195886645,8.98079491873306245964,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,21.12202835083007812500,97.09578308126344836637,97.09586036655093721492,-7.36,-1.58,-0.78,-11.21905739178468230932,-0.41351464444511054630,-52.33743040992654016463,
PMDG 737-800NGX PMDG House Winglets,19:2:10,3075.00873734919059643289,150,2017/5/30,30.43717166799004303357,-86.52673461227610118840,29.89125102556672075593,0.00000000000000000000,192.09929732842161342887,31.14285175684382167560,-0.00224243332901086483,45.97426865471730650370,3299.69977895104284471017,8.98043577588221353381,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,19.40270805358886718750,97.08759031430010111308,97.08766759173795435345,-7.50,-1.61,-1.88,-11.24307951896012802706,-1.00820894993814613727,-52.44961916435529047931,
PMDG 737-800NGX PMDG House Winglets,19:2:10,3075.08595494919063639827,150,2017/5/30,30.43713518395595230004,-86.52674366767314495519,29.52019757806742106254,0.01292053644727539884,192.09926682400202935241,31.42685951233280050587,-0.00221595469220368328,45.95076243082678502105,3299.36491383866632531863,8.98002984849516927568,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,17.61979866027832031250,97.08957839157291402898,97.08965566942693214969,-7.65,-1.65,-3.02,-11.26791213150678316879,-1.62385407282084259784,-52.56548281686027479509,
PMDG 737-800NGX PMDG House Winglets,19:2:11,3075.16097104919072080520,150,2017/5/30,30.43709966282726853137,-86.52675248405155628006,29.15776041433947085579,0.00000000000000000000,192.09922787268337174282,31.70311073063059481569,-0.00222387617986582586,45.93249202304412648346,3298.88928163711170782335,8.97961124134866928159,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,15.87023830413818359375,97.09155942999045407760,97.09163670847966898236,-7.80,-1.67,-4.13,-11.29215610911743006284,-2.22697678774694152182,-52.67873534248513323064,
PMDG 737-800NGX PMDG House Winglets,19:2:11,3075.26670372696844424354,150,2017/5/30,30.43704946672960076626,-86.52676494272716922751,28.64338398262532692229,0.00000000000000000000,192.09917840206526307156,32.09110363272501587062,-0.00226103913255048649,45.91661580403642517467,3297.96654787738589220680,8.97897521721226254954,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,13.37534236907958984375,97.09445278696318837319,97.09453006674779373952,-8.02,-1.72,-5.71,-11.32646819658254777607,-3.08486043493283101924,-52.83926706451137533804,
PMDG 737-800NGX PMDG House Winglets,19:2:11,3075.34574522696857457049,150,2017/5/30,30.43701184195277420486,-86.52677428111961432933,28.25588685444468239893,0.01101955751634433114,192.09913746848832261094,32.37525944658492704775,-0.00226256489918542827,45.91340523613820323590,3297.08320642214357576449,8.97846879806877495867,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,11.48939514160156250000,97.09667997406995709753,97.09675725512329336198,-8.17,-1.76,-6.89,-11.35233973303135712740,-3.72771841081431842824,-52.96005584649719111212,
PMDG 737-800NGX PMDG House Winglets,19:2:11,3075.42106992696835732204,150,2017/5/30,30.43697590623912319074,-86.52678320027214908805,27.88402232196888874682,0.01606930642206063492,192.09910327404895724612,32.64361315262903673329,-0.00224494963093537685,45.91766375223792095994,3296.08622382225621549878,7.36856032117216575017,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,9.67691040039062500000,97.09887064142674262257,97.09894792394651119594,-8.32,-1.79,-8.02,-11.37706851722015066741,-4.34506296761845955956,-53.07554315849882442535,
PMDG 737-800NGX PMDG House Winglets,19:2:11,3075.49887532696811831556,150,2017/5/30,30.43693870447395255496,-86.52679243362133831852,27.49684962777883967533,0.01213187296640235759,192.09905705242493922924,32.90674185985618294126,-0.00227043337929845298,45.93019595675994537487,3294.89658425641437133891,7.36811525353780005787,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,7.79053449630737304688,97.10114588470102603424,97.10122316895501626277,-8.47,-1.82,-9.17,-11.40290580517178575803,-4.97356282751067357850,-53.19637317466574444325,
PMDG 737-800NGX PMDG House Winglets,19:2:11,3075.59973532696858455893,150,2017/5/30,30.43689035311104262860,-86.52680443417868616507,26.98970124386575264452,0.00000000000000000000,192.09900997719049087209,33.24255545490786545315,-0.00229894672559469550,45.95967587788896224765,3293.11537683834148992901,5.46450876787129047329,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,5.32385396957397460938,97.10421272576726892112,97.10429001268283855097,-8.67,-1.86,-10.66,-11.43646233991594307611,-5.79695785898966953198,-53.35329444962014378007,
PMDG 737-800NGX PMDG House Winglets,19:2:11,3075.67201774919067247538,150,2017/5/30,30.43685561321018440140,-86.52681305638938624725,26.62234975895390576284,0.01264395137189035755,192.09897367924705235964,33.46550800225118393882,-0.00232625447662139885,45.98786843193898477011,3291.67289991355755773839,5.46417893035893964537,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,3.54184055328369140625,97.10638531594842959294,97.10646260497894388664,-8.80,-1.89,-11.71,-11.46100954629804746787,-6.37256361632582546406,-53.46807171190681629014,
PMDG 737-800NGX PMDG House Winglets,19:2:11,3075.77634522696826024912,150,2017/5/30,30.43680534193192599446,-86.52682553330340908815,26.08636773101327221980,0.01275874351755786756,192.09892662853579281546,33.79548491520958464207,-0.00236208933962337017,46.04355098300506199394,3289.34341358945357569610,5.46365061279144459405,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.95192903280258178711,97.10973832143442052711,97.10981561401975170611,-9.00,-1.94,-13.27,-11.49594428528589418192,-7.23407988262537049451,-53.63148362773667798820,
PMDG 737-800NGX PMDG House Winglets,19:2:11,3075.85145902696785924491,150,2017/5/30,30.43676905178114111550,-86.52683454013447317266,25.69621878184631924569,0.00000000000000000000,192.09888166819894195214,34.02102093953327255349,-0.00241997665858696785,46.09231393602155435474,3287.48517469929220169433,5.46325878193323699605,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.92583870887756347656,97.11217881790391004415,97.11225611331340701327,-9.14,-1.96,-14.38,-11.52135566997943172396,-7.84966614752597102722,-53.75046896499088688870,
PMDG 737-800NGX PMDG House Winglets,19:2:11,3075.92864462696798000252,150,2017/5/30,30.43673167660487877129,-86.52684381618892928145,25.29157104839428527043,0.00000000000000000000,192.09884698109630107865,34.24570762550023061976,-0.00245604854518298053,46.15053982204857163651,3285.41776796358954015886,5.46284073554973215181,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-2.86647272109985351562,97.11473520461758823785,97.11481250318321656323,-9.28,-1.99,-15.52,-11.54759909698312370097,-8.48364460652169860566,-53.87319714152817340391,
PMDG 737-800NGX PMDG House Winglets,19:2:11,3076.03079502696800773265,150,2017/5/30,30.43668208172145739354,-86.52685612498396494630,24.75016414262139718971,0.00690651382921096853,192.09880839140396346920,34.53364371639512597767,-0.00241018963423062166,46.24120500352643858832,3282.43392613194828300038,5.46222368572432781519,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-5.45071458816528320312,97.11596172637941037920,97.11603902773669005910,-9.45,-2.03,-17.04,-11.58242648641872207804,-9.32845571985698995832,-54.03579728747621402363,
PMDG 737-800NGX PMDG House Winglets,19:2:11,3076.10633962696829257766,150,2017/5/30,30.43664530743810203717,-86.52686525183622734403,24.34542249406682046242,0.00000000000000000000,192.09876787666971154067,34.73669153813493437610,-0.00242301299131384438,46.31749720255530178292,3280.04578986915385030443,5.46177798305256612110,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-7.37340736389160156250,97.11857856460596849502,97.11865586964604801778,-9.59,-2.06,-18.16,-11.60833175250703419579,-9.95242386402730083717,-54.15692585467123620901,
PMDG 737-800NGX PMDG House Winglets,19:2:12,3076.20379474919036510983,150,2017/5/30,30.43659774528936168281,-86.52687705603898393747,23.81776646685332110565,0.00000000000000000000,192.09871485934672818985,34.98141913687488369078,-0.00239246520358620462,46.42509440104163331853,3276.73657780870098576997,5.46119616889142367455,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-9.86773681640625000000,97.12194038944608109887,97.12201769956244845616,-9.75,-2.09,-19.59,-11.64243156333821360704,-10.74622858646956480300,-54.31620469791264582682,
PMDG 737-800NGX PMDG House Winglets,19:2:12,3076.27878454919073192286,150,2017/5/30,30.43656105352968310740,-86.52688616233771767838,23.40746845932292785619,0.00000000000000000000,192.09868221366247098558,35.16638346244136670293,-0.00235929874971385102,46.51946076287160281026,3274.01396825387109856820,5.46071932497731804546,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-11.79690074920654296875,97.12463649197050585826,97.12471380632746331685,-9.88,-2.12,-20.70,-11.66839287078458831104,-11.36883459585151712190,-54.43737906993018782487,
PMDG 737-800NGX PMDG House Winglets,19:2:12,3076.38146422696854642709,150,2017/5/30,30.43651068065710063593,-86.52689866404168128611,22.83957237199139456152,0.01000178027985937183,192.09862425758632298312,35.41169699311321039659,-0.00228892675142527112,46.66502744038896111078,3270.03722927947455900721,5.46002896910345647541,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-14.45198822021484375000,97.12846417878630234100,97.12854149940521608642,-10.03,-2.16,-22.24,-11.70357491736345778577,-12.23391984081907502002,-54.60156613163575656245,
PMDG 737-800NGX PMDG House Winglets,19:2:12,3076.45915002696847295738,150,2017/5/30,30.43647246692660246481,-86.52690814803116836629,22.40518257933814538774,0.00895571044374677411,192.09859257140942645492,35.58419077794837903639,-0.00226413562468525233,46.78385770161943213452,3266.83725877730466891080,5.45949691746527676628,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-16.47111320495605468750,97.13137032833211037541,97.13144765396592106299,-10.15,-2.18,-23.40,-11.73053986197644782408,-12.88252861061307719126,-54.72763113483479457955,
PMDG 737-800NGX PMDG House Winglets,19:2:12,3076.53177444919083427521,150,2017/5/30,30.43643666360502564316,-86.52691703373999132509,21.99537634543560571387,0.00000000000000000000,192.09855181975629534463,35.73371705274306009414,-0.00229765379759611825,46.90014070298932580272,3263.69523340880823525367,5.45899830541956720964,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-18.36591720581054687500,97.13406829823368582311,97.13414562873308000235,-10.27,-2.20,-24.47,-11.75633592389596238093,-13.47946402838906188038,-54.84829567210314138492,
PMDG 737-800NGX PMDG House Winglets,19:2:12,3076.63708962696819071425,150,2017/5/30,30.43638460570559090002,-86.52692995347177884469,21.39449044390224230483,0.00788551860239240093,192.09849065192719308470,35.94583565921546863819,-0.00225852421035933285,47.09289644877112124277,3258.88289842176027377718,4.60582510928303179298,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-21.12621879577636718750,97.13823320908416292241,97.13831054719463509173,-10.41,-2.24,-26.06,-11.79253451004293395954,-14.37362944418285159998,-55.01736051651335657198,
PMDG 737-800NGX PMDG House Winglets,19:2:12,3076.71213682696816249518,150,2017/5/30,30.43634740994890108823,-86.52693918467484479606,20.96139838721138204392,0.00000000000000000000,192.09845435287687109849,36.08350094362040039186,-0.00223135532604514008,47.23951892428924281830,3255.26737437243582462543,4.60534487886668308931,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-23.10136413574218750000,97.14121721067031955954,97.14129455445872451946,-10.51,-2.25,-27.18,-11.81873957460845403489,-15.00493599458488525045,-55.13981806448497735573,
PMDG 737-800NGX PMDG House Winglets,19:2:12,3076.76197242696844114107,150,2017/5/30,30.43632266357296600745,-86.52694532619416634134,20.67154052227477833981,0.01154411658263588235,192.09843186180273733044,36.16813992684382128573,-0.00218973213899508259,47.33985505845807750802,3252.78126839887272581109,4.60502573772072310021,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-24.41682052612304687500,97.14318253247655832183,97.14325988014283552729,-10.58,-2.27,-27.92,-11.83654421319475247287,-15.41853059606627596168,-55.22288708865631434719,
PMDG 737-800NGX PMDG House Winglets,19:2:12,3076.83791742696848814376,150,2017/5/30,30.43628488193743208967,-86.52695470275506295366,20.22634195509266774593,0.00663351855437013024,192.09840044737174480360,36.29159706880296454301,-0.00218117479703358466,47.50319368150495336067,3248.86060081722507675295,4.60452049438177812846,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-26.42650604248046875000,97.14626628288613119366,97.14634363669418348763,-10.67,-2.29,-29.05,-11.86329969532940431520,-16.05636867876163975666,-55.34799710844219333694,
PMDG 737-800NGX PMDG House Winglets,19:2:12,3076.93817032696870228392,150,2017/5/30,30.43623487677836791931,-86.52696711283154229477,19.63219574282713963953,0.00000000000000000000,192.09835199730608223945,36.44143552858437828945,-0.00219832240581236023,47.73567333645286936417,3243.44085769886169146048,4.60382738256034862445,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-29.08860397338867187500,97.15044815963251778612,97.15052552194067914115,-10.79,-2.31,-30.56,-11.89841695395003995372,-16.90434481242612108076,-55.51228251478860897805,
PMDG 737-800NGX PMDG House Winglets,19:2:12,3077.01814072696879520663,150,2017/5/30,30.43619488016667062880,-86.52697703897722192323,19.15297258776792332924,0.00000000000000000000,192.09830668678085885404,36.54613690553542681982,-0.00215573892376462028,47.92772652520069698312,3238.91968583438892892445,4.44976587823998492865,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-31.21997261047363281250,97.15984344304909825496,97.15992081724299112011,-10.88,-2.33,-31.74,-11.92742761048374511290,-17.56804474567623230996,-55.64771177638575494484,
PMDG 737-800NGX PMDG House Winglets,19:2:12,3077.09559062696871478693,150,2017/5/30,30.43615605459058315319,-86.52698667446598790320,18.68436866948516339448,0.01202600776450129215,192.09826451488109455568,36.64056694671421610110,-0.00214812041619441476,48.13084008110890010812,3234.37060566527088667499,5.17573675953526635141,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-33.28920745849609375000,97.16319538496625796142,97.16327276628798870206,-10.96,-2.36,-32.91,-11.95463702807665384853,-18.22661539843050348964,-55.77494102019797139747,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3077.17156612696862794110,150,2017/5/30,30.43611788117424055145,-86.52699614805720784716,18.22055954407397493355,0.00000000000000000000,192.09824536518544846331,36.72470153920463076247,-0.00212376364318106556,48.33865174187550195484,3229.74633338039620866766,6.48801897464885168887,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-35.32457733154296875000,97.16651618980992566321,97.16659357891749948521,-11.03,-2.36,-34.06,-11.98138212905449684342,-18.87341584978233299807,-55.89992978126218758916,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3077.25033682696857795236,150,2017/5/30,30.43607821202532903726,-86.52700599279880577797,17.73574075645060332818,0.01426746443663540545,192.09819934022655729677,36.80286817964261558700,-0.00213257559304019144,48.55863059149844218609,3224.78273273951481314725,8.60513066108895685602,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-37.44116592407226562500,97.16990697631874240869,97.16998437623941242691,-11.10,-2.39,-35.25,-12.00964478041492533578,-19.53739663864018183403,-56.03216570418425845901,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3077.32672182696842355654,150,2017/5/30,30.43603965491856300218,-86.52701556149258976802,17.26208762074575275847,0.00000000000000000000,192.09816902307653663229,36.87253792278862363219,-0.00213653642208706546,48.78535634358720329828,3219.80530770693894737633,8.60400624214217479846,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-39.50028228759765625000,97.17328373961592546948,97.17336114868078311702,-11.17,-2.39,-36.41,-12.03633856900634668818,-20.19268223676774454134,-56.15700184390770743903,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3077.42794514919069115422,150,2017/5/30,30.43598842547221750010,-86.52702827503004812115,16.62888638620153614056,0.01158745566301824098,192.09812021268191983836,36.94859255405861375721,-0.00206749262349049121,49.09094117906354881598,3212.95858270031885695062,8.60252491355186421629,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-42.23825836181640625000,97.17766653502927454156,97.17774395560464029131,-11.26,-2.42,-37.93,-12.07334771845555110303,-21.04204065819888924693,-56.32974671079056605549,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3077.50339224919071057229,150,2017/5/30,30.43595014289940792196,-86.52703777553038833048,16.15267192951828079117,0.01439009437482736270,192.09807337667109550239,36.99629766530567565042,-0.00204364397993509871,49.33538392808698347380,3207.66774626069400255801,8.60136548331963801672,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-44.28497695922851562500,97.18108367449929119175,97.18116110372062621536,-11.31,-2.43,-39.09,-12.10014295753991220295,-21.68681880839550757401,-56.45502038734284866450,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3077.57994374919053370832,150,2017/5/30,30.43591121286073786223,-86.52704743665238140693,15.66566748132667541427,0.00000000000000000000,192.09804309387783405327,37.03547542110276680205,-0.00205410332548560445,49.59345392862951484858,3202.13641550293459658860,8.60016341621345326018,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-46.36695861816406250000,97.18459906819444427128,97.18467650636485188897,-11.36,-2.44,-40.26,-12.12733898921456443531,-22.34176721754202432635,-56.58228636426444069230,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3077.65774114919076964725,150,2017/5/30,30.43587155920334197390,-86.52705727729615148291,15.16671361699715880889,0.00000000000000000000,192.09800110103773818082,37.06567238001420605542,-0.00202528915815901800,49.86619127909338544669,3196.34664562041189128649,8.59891526278852147414,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-48.48808288574218750000,97.18822237546531539465,97.18829982295156355576,-11.41,-2.45,-41.45,-12.15505468346519535316,-23.00811502263466223894,-56.71176374818893606289,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3077.73698044919046878931,150,2017/5/30,30.43583107715443603070,-86.52706732348990215087,14.65428378922660357375,0.00000000000000000000,192.09797330201416798445,37.08638762723712289926,-0.00197766634107136808,50.15493437025278211649,3190.27489845841546411975,8.59761646697299575237,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-50.65375137329101562500,97.19196582962462116484,97.19204328684293159313,-11.45,-2.46,-42.67,-12.18331872682958305631,-23.68756663231718206930,-56.84377994816171764114,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3077.76733032696802183636,150,2017/5/30,30.43581554674741340705,-86.52707117757407218051,14.45687424368448148471,0.01086180565333073021,192.09795383127033119308,37.09180039911014148402,-0.00194909554071214766,50.27218682183156062138,3187.90274358343822314055,8.59709509609739441771,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-51.48460006713867187500,97.19346559245660444049,97.19354305350826450649,-11.46,-2.46,-43.15,-12.19357430434844680178,-23.95458740923987051019,-56.89172385324302894105,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3077.84533372696796504897,150,2017/5/30,30.43577556888665824886,-86.52708109858059515318,13.94658055760991466343,0.00644443769908960989,192.09791430418962931981,37.09824902809963020900,-0.00196688203366447191,50.57482798258459411045,3181.68619115862475155154,8.59576480038490231550,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-53.62313079833984375000,97.19727687945881200449,97.19735435043600091376,-11.48,-2.47,-44.36,-12.22088038221117400894,-24.62987280857273830748,-57.01957799243873381556,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3077.91946094919012466562,150,2017/5/30,30.43573749406593265121,-86.52709054725454507206,13.45772939699287995552,0.01001151099875802891,192.09788243880325353530,37.09511612794413792926,-0.00196162838700817852,50.86250350104433692877,3175.61863613363948388724,8.59451943594897649348,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-55.65944671630859375000,97.20081846548664827878,97.20089594599251370255,-11.52,-2.48,-45.49,-12.24844277466636910390,-25.25497743084892832144,-57.14842697693253370517,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3077.94970682696748554008,150,2017/5/30,30.43572193404376591275,-86.52709440862730616573,13.25716430400536616219,0.00724870083023917196,192.09787494621104997350,37.09119297595292152891,-0.00196277527754224216,50.98972127278641863768,3173.09905329913135574316,8.59397388858202937456,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-56.49159240722656250000,97.20236591065975062520,97.20244339520782261843,-11.52,-2.47,-45.97,-12.25860566698728426616,-25.52212609268495313586,-57.19599005777457989552,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3078.02997712696742382832,150,2017/5/30,30.43568057249805747233,-86.52710467285321271902,12.72178333272100125839,0.01079215283197870051,192.09783449209027139659,37.07391853469057707571,-0.00197937070262855326,51.32088075425885875802,3166.28677212618686098722,8.59230512415391345371,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-58.70321273803710937500,97.22158116616562040235,97.22165867363844427018,-11.55,-2.48,-47.21,-12.28781700861391712465,-26.20734770168012062186,-57.33270627907743488549,
PMDG 737-800NGX PMDG House Winglets,19:2:13,3078.13479642696802329738,150,2017/5/30,30.43562641628401621574,-86.52711811210986070364,12.01588753994140645887,0.00000000000000000000,192.09778659752376483993,37.03373532865109751810,-0.00189401643209759717,51.78701753404401131320,3157.11612436074210563675,8.59035626490793013943,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-61.59745407104492187500,97.22700900840573012829,97.22708653044898596818,-11.54,-2.47,-48.87,-12.32383560449015114102,-27.12760630451981214151,-57.50086477424519415536,
PMDG 737-800NGX PMDG House Winglets,19:2:14,3078.21369132696781889535,150,2017/5/30,30.43558554436143381849,-86.52712825475333602299,11.47952216762767463365,0.00000000000000000000,192.09775280031681177206,36.99221391251373347586,-0.00183056977174971556,52.14274296230735927793,3150.00903231540132765076,8.58889210292462124130,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-63.78068161010742187500,97.23102772927958881155,97.23110526260484220984,-11.55,-2.48,-50.11,-12.35220547642008170897,-27.80764151426417996049,-57.63339869151097616395,
PMDG 737-800NGX PMDG House Winglets,19:2:14,3078.29219634918990777805,150,2017/5/30,30.43554478143830976933,-86.52713837031804189337,10.94151242724580797017,0.00000000000000000000,192.09771122000279319764,36.94257989932922470189,-0.00177197141197877922,52.49607027689611982169,3142.76183458050718400045,8.58745588778480062331,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-65.95693206787109375000,97.23491711227907785542,97.23499465701085853198,-11.56,-2.48,-51.32,-12.38229683263568681184,-28.46693066149071071891,-57.77386986229287657579,
