TITLE,ZULU UTC TIME (Seconds),SIM TIME (Seconds),ZULU DAY OF YEAR (Number),ZULU DATE (Number),PLANE LATITUDE (Degrees),PLANE LONGITUDE (Degrees),PLANE PITCH DEGREES (Radians),PLANE BANK DEGREES (Radians),PLANE HEADING DEGREES TRUE (Radians),INCIDENCE ALPHA (Radians),INCIDENCE BETA (Radians),AIRSPEED TRUE (Meters per second),PLANE ALTITUDE (Feet),ELEVATOR DEFLECTION (Radians),RUDDER DEFLECTION (Radians),AILERON LEFT DEFLECTION (Radians),AILERON RIGHT DEFLECTION (Radians),AMBIENT WIND DIRECTION (Degrees),AMBIENT WIND VELOCITY (Meters per second),AMBIENT WIND X (Meters per second),AMBIENT WIND Y (Meters per second),AMBIENT WIND Z (Meters per second),VERTICAL SPEED (Feet per second),TURB ENG N1:1 (Percent),TURB ENG N1:2 (Percent),DEFINED WIND X (Meters per second),DEFINED WIND Y (Meters per second),DEFINED WIND Z (Meters per second),VELOCITY WORLD X (Meters per second),VELOCITY WORLD Y (Meters per second),VELOCITY WORLD Z (Meters per second)
PMDG 737-900NGX PMDG House,19:1:55,3059.44518137697332349489,150,2017/5/30,30.45747264843346258090,-86.52168870491246366328,22.65650110128637351181,0.00000000000000000000,192.09444080425845413629,16.97352686216592232427,-0.00118783488707111537,67.99905095418289135978,1582.34722418683054456778,23.08034100336191229985,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,31.40632438659667968750,97.73957376820908393711,97.73969619103385753078,-2.99,-0.64,14.00,-14.81506496529731364831,7.16568442017171047809,-69.14473768171505696500,
PMDG 737-900NGX PMDG House,19:1:55,3059.55109627697402174817,150,2017/5/30,30.45740671787572040330,-86.52170506487694012776,22.45863564061009753914,0.00000000000000000000,192.09437959932373019001,16.98796027273782982547,-0.00119307244487376661,68.03298563639317819707,1584.79324617734960156668,23.07988837269961024390,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,30.56247711181640625000,97.74047247193770715512,97.74059489428081803908,-3.00,-0.64,13.50,-14.82904892002216712399,6.90984813870552017079,-69.21040139039020289147,
PMDG 737-900NGX PMDG House,19:1:55,3059.62733427697412480484,150,2017/5/30,30.45735922117167504553,-86.52171685061399841743,22.31497626957342461651,0.00000000000000000000,192.09433620586079882742,16.99692196185428016975,-0.00119164006943183647,68.06064047919373649620,1586.49790046747762062296,23.07953089098344179320,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,29.95508956909179687500,97.74114071876573461850,97.74126314091989797816,-3.01,-0.64,13.14,-14.83952535887586066110,6.72258871200166119309,-69.25955754672254727211,
PMDG 737-900NGX PMDG House,19:1:55,3059.70372717697455300367,150,2017/5/30,30.45731159400453336161,-86.52172866868288281239,22.17005502106805892026,0.00000000000000000000,192.09429173182897443439,17.00445986634778350322,-0.00116874662752102323,68.08981033325190423966,1588.16024762441520579159,23.07944738382649774167,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,29.34651184082031250000,97.73043530871203188326,97.73055771652687440110,-3.01,-0.65,12.77,-14.85022822418579302450,6.53959085882369350884,-69.30963862603590541767,
PMDG 737-900NGX PMDG House,19:1:55,3059.78115487697414209833,150,2017/5/30,30.45726328584642317310,-86.52174065568168259688,22.02222752702586561213,0.01449316088074460371,192.09426213023638752020,17.01122237945853399310,-0.00117903985213359762,68.12213580661344280998,1589.79720408667412812065,23.07904483370325010583,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,28.72978782653808593750,97.73115029376950246842,97.73127270163141133708,-3.01,-0.65,12.41,-14.86139132279984664819,6.35030949437829850268,-69.36204019347941596152,
PMDG 737-900NGX PMDG House,19:1:55,3059.85684487697380973259,150,2017/5/30,30.45721602620152879126,-86.52175238246113053719,21.87686743885953433164,0.00000000000000000000,192.09420695662177536178,17.01654443673146133165,-0.00116158063154215944,68.15575649685324322036,1591.35127271886653943511,23.07863302793638737853,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,28.12704658508300781250,97.73186079147795624067,97.73198319946820333826,-3.02,-0.65,12.05,-14.87257717716301819166,6.16680914334626883999,-69.41444444371221322854,
PMDG 737-900NGX PMDG House,19:1:55,3059.93437387697395024588,150,2017/5/30,30.45716758091501574768,-86.52176440340866747647,21.72716164276651085174,0.00000000000000000000,192.09416359553867437171,17.02075264496226836286,-0.00114146434796510185,68.19228946261929991124,1592.89614622944304755947,23.07819184502948672844,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,27.50988388061523437500,97.73260280466593030724,97.73272521287385927735,-3.02,-0.65,11.68,-14.88430505292837047193,5.97999278201206152517,-69.46937253518727573010,
PMDG 737-900NGX PMDG House,19:1:55,3060.01350367697386900545,150,2017/5/30,30.45711809535612601962,-86.52177668243317043562,21.57357971425950537991,0.01014379250772270459,192.09412149873710973225,17.02381788351830849138,-0.00114347117982159475,68.23197019788948125552,1594.42403298273484324454,23.07771863205168472177,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,26.88030242919921875000,97.73337774795305676889,97.73350015648432531634,-3.03,-0.65,11.31,-14.89656693668348630410,5.78937757853319290291,-69.52683536008315456911,
PMDG 737-900NGX PMDG House,19:1:56,3060.10343187697390021640,150,2017/5/30,30.45706180649294836371,-86.52179064954115972341,21.39817191592186773619,0.00000000000000000000,192.09407037046355526400,17.02582393428568607874,-0.00109830479945921739,68.27996387057828542311,1596.10061157181053204113,23.07715295289265000633,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,26.16531944274902343750,97.73427887128332258726,97.73440128031573692624,-3.03,-0.65,10.88,-14.91090513451096022379,5.57302498737833484910,-69.59383777191796127681,
PMDG 737-900NGX PMDG House,19:1:56,3060.18198349919612155645,150,2017/5/30,30.45701259379048764231,-86.52180286079382653952,21.24427067606621832851,0.01188714170113295589,192.09403163619728616140,17.02634425305735277334,-0.00109158015456317170,68.32265107896587608138,1597.51347676819182197505,23.07665481975807608706,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,25.54133605957031250000,97.73506119695591110030,97.73518360652006720102,-3.03,-0.65,10.52,-14.92359470415624222994,5.39165734578713351510,-69.65329236806381629776,
PMDG 737-900NGX PMDG House,19:1:56,3060.26073407697367656510,150,2017/5/30,30.45696321330782296855,-86.52181511361648347247,21.08940979461733178368,0.00609412855510243264,192.09398512835971928325,17.02574977276929502068,-0.00110080555104585917,68.37091949462885054345,1598.88082566778120963136,23.07609621058222870715,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,24.91635704040527343750,97.73589995843077815607,97.73602236870026160886,-3.04,-0.65,10.15,-14.93680176196291853330,5.19687178379696668173,-69.71528987290606949045,
PMDG 737-900NGX PMDG House,19:1:56,3060.36119157697385162464,150,2017/5/30,30.45690015745852718965,-86.52183075963698399846,20.89114306032110235378,0.01100360764112796354,192.09392640189386725069,17.02346058908016601663,-0.00109703079486342002,68.43316055297846389749,1600.55487788589107367443,23.07538164023008064873,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,24.12012672424316406250,97.73695795828119514681,97.73708036958599620903,-3.04,-0.66,9.68,-14.95393814569841417494,4.95994269613276728137,-69.79557164867165397482,
PMDG 737-900NGX PMDG House,19:1:56,3060.43674477697368274676,150,2017/5/30,30.45685268516392341098,-86.52184253885040732257,20.74156874537163730565,0.00000000000000000000,192.09389515034624196232,17.02057567220444411760,-0.00111535879187396451,68.48339926825623535933,1601.76162883342612985871,23.07480885681164295420,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,23.52211380004882812500,97.73778131655777201559,97.73790372879005872164,-3.04,-0.65,9.33,-14.96716953064322197520,4.77850865471787233929,-69.85770504466218255857,
PMDG 737-900NGX PMDG House,19:1:56,3060.53771267697356961435,150,2017/5/30,30.45678917759300929902,-86.52185829679757489430,20.54117611466333670478,0.00742755026958203269,192.09382708669488692976,17.01535597444361869179,-0.00109569959016474466,68.55279934353292503602,1603.30573083338072137849,23.07402210645117790477,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,22.72422218322753906250,97.73889015665405111122,97.73901257029007183519,-3.04,-0.65,8.86,-14.98526952721402594193,4.54024967805795309772,-69.94244214540867687901,
PMDG 737-900NGX PMDG House,19:1:56,3060.63829737697324162582,150,2017/5/30,30.45672583332466842876,-86.52187401413131340178,20.34108571983048818765,0.00000000000000000000,192.09377666874479473336,17.00855793813203931109,-0.00110585770531049970,68.62581032647021572757,1604.76481873202556016622,23.07319909450120221095,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,21.93092536926269531250,97.74002107067218503289,97.74014348591386180942,-3.05,-0.65,8.40,-15.00377004638603750664,4.30303616624974782923,-70.02917429253959369362,
PMDG 737-900NGX PMDG House,19:1:56,3060.71475347697287361370,150,2017/5/30,30.45667763136989236727,-86.52188597420730786780,20.18876054615022042071,0.01119368926075787508,192.09372548426910043418,17.00244554469556135246,-0.00110836710765546383,68.68352990044482453413,1605.82250207969991606660,23.07276546055834742788,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,21.32913208007812500000,97.73189568638598245798,97.73201809171484910621,-3.05,-0.66,8.05,-15.01813396974160319530,4.12369739353384101577,-70.09651979105920815982,
PMDG 737-900NGX PMDG House,19:1:56,3060.79255927697295192047,150,2017/5/30,30.45662853037393347222,-86.52189815730655197967,20.03359913637319777990,0.01376888820302003130,192.09369841125109701352,16.99563267180626269237,-0.00110554950903107938,68.74369076198996708627,1606.85206164005421669572,23.07209166712907233432,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,20.71775054931640625000,97.73280032609341105854,97.73292273291431797588,-3.05,-0.66,7.69,-15.03302999425006092338,3.94331306218090160698,-70.16624763689034693925,
PMDG 737-900NGX PMDG House,19:1:56,3060.86822657697302929591,150,2017/5/30,30.45658073158607592745,-86.52191001725690000512,19.88260926469633460556,0.00000000000000000000,192.09365071728876728230,16.98807451400712764666,-0.00108969825580816984,68.80529598659933299132,1607.80871097243652911857,23.07140370926746086866,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,20.12425041198730468750,97.73370709731975125578,97.73382950569865101897,-3.05,-0.65,7.35,-15.04783203005372449468,3.76512418557550176956,-70.23551058337905317330,
PMDG 737-900NGX PMDG House,19:1:56,3060.94379367697274574311,150,2017/5/30,30.45653294866235683003,-86.52192187324263272785,19.73177477982549632429,0.00000000000000000000,192.09360041852883682623,16.97982099049946569380,-0.00106660982707692240,68.86824352688253725319,1608.72042396966867272567,23.07070248111593002704,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,19.53268623352050781250,97.73462067285134935446,97.73474308286934331136,-3.05,-0.65,7.00,-15.06285703443772305832,3.58953516366619496125,-70.30583780844833086121,
PMDG 737-900NGX PMDG House,19:1:56,3061.01983727697279391577,150,2017/5/30,30.45648481573457999616,-86.52193381601507837786,19.57998919109801150285,0.00289390067383621125,192.09357177732982790985,16.97076433496246750110,-0.00109511514641241607,68.93353030734586184280,1609.59406205685422719398,23.06997658187840016808,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,18.93863296508789062500,97.73555444867115227225,97.73567686043564606280,-3.05,-0.65,6.66,-15.07820657336546155136,3.41354413835300984914,-70.37786825910751531410,
PMDG 737-900NGX PMDG House,19:1:56,3061.09541487697288175696,150,2017/5/30,30.45643692850644157488,-86.52194569776374066805,19.42918202698427521113,0.00000000000000000000,192.09353183324495262241,16.96103369436108820878,-0.00109785617230902829,69.00037134806309779833,1610.41889238157637009863,23.06923479724782310996,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,18.34952163696289062500,97.73649677160886994898,97.73661918521040092855,-3.05,-0.65,6.32,-15.09374392306435375133,3.23929638830865496146,-70.45069645037519023845,
PMDG 737-900NGX PMDG House,19:1:57,3061.19751307697333686519,150,2017/5/30,30.45637215800909203267,-86.52196176850411291070,19.22560482052615782322,0.00654730430173302170,192.09346843612919997213,16.94693061580511539432,-0.00109230626884232246,69.09263788859044552737,1611.46549736694782950508,23.06821267364423277968,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,17.55594635009765625000,97.73777709516564016212,97.73789951140474840940,-3.05,-0.66,5.86,-15.11515725876611071499,3.00787772829693755838,-70.55089822030835478017,
PMDG 737-900NGX PMDG House,19:1:57,3061.27328007697360590100,150,2017/5/30,30.45632403168073309985,-86.52197370947072840863,19.07470032621524325123,0.00000000000000000000,192.09343021529849693252,16.93540456890113432564,-0.00109067557336037821,69.16496593899191225319,1612.19106777818456066598,23.06741263023433319290,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,16.96871948242187500000,97.73876309980090582030,97.73888551814469849432,-3.05,-0.65,5.52,-15.13138590112453307768,2.83269063865829151538,-70.62690341857620524024,
PMDG 737-900NGX PMDG House,19:1:57,3061.37857169919607258635,150,2017/5/30,30.45625706494493911691,-86.52199032496046982033,18.86531404377810972051,0.01375641587429310246,192.09337084722534427783,16.91890391456479036947,-0.00112044427182388801,69.26489388359911458792,1613.12915558869622145721,23.06630856387255690265,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,16.15535354614257812500,97.74010806586598221202,97.74023048726996876212,-3.05,-0.66,5.06,-15.15425843314810805396,2.60004179364484011572,-70.73418839338272334771,
PMDG 737-900NGX PMDG House,19:1:57,3061.45849677697378865560,150,2017/5/30,30.45620616295785509919,-86.52200295444426103586,18.70668460539632960149,0.00000000000000000000,192.09332553996290471332,16.90479916094704293528,-0.00113927564514933796,69.34760721842442876550,1613.78590298163521765673,23.06539549723013138305,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,15.54001998901367187500,97.74119986924596048539,97.74132229317797282420,-3.05,-0.65,4.70,-15.17204838199340244387,2.41317649976583181726,-70.81761949299682612491,
PMDG 737-900NGX PMDG House,19:1:57,3061.53516147697382621118,150,2017/5/30,30.45615728070419692131,-86.52201508274522723241,18.55482388458680986787,0.00000000000000000000,192.09328557042843499403,16.89101497374096183535,-0.00112960125292531181,69.42648985120979432395,1614.37118603021008311771,23.06452537730065088795,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,14.95158672332763671875,97.74223195344630710224,97.74235437988068042614,-3.04,-0.65,4.36,-15.18936760103566996349,2.24093484106265483646,-70.89870677177746927100,
PMDG 737-900NGX PMDG House,19:1:57,3061.61696787697383115301,150,2017/5/30,30.45610505789058919390,-86.52202803983524859177,18.39314135159877494630,0.00000000000000000000,192.09325110245717382895,16.87593346911832270507,-0.00110800186786106313,69.51096939086907866567,1614.94843574125957275101,23.06359386026683822024,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,14.32577419281005859375,97.74332504616113226348,97.74344747536963495804,-3.04,-0.65,4.01,-15.20813409172505359379,2.06219704173060902619,-70.98647409729997548311,
PMDG 737-900NGX PMDG House,19:1:57,3061.69514577697373169940,150,2017/5/30,30.45605509047105030618,-86.52204043729774696203,18.23902837587558067867,0.00920848100644039262,192.09319690647913603243,16.86024399266509732342,-0.00109677790677765986,69.59717588636604546082,1615.45418822646320222702,23.06264364604427896666,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,13.72974967956542968750,97.74442543647900549786,97.74454786850884602245,-3.04,-0.65,3.67,-15.22639934821716245494,1.88413297689810632640,-71.07189571349455547988,
PMDG 737-900NGX PMDG House,19:1:57,3061.72047027697362864274,150,2017/5/30,30.45603889138588371566,-86.52204445645838859491,18.18919531491976826487,0.00931754391108943758,192.09319326435959851551,16.85514893018070381459,-0.00109914606201247768,69.62490137735997564050,1615.60840297225877293386,23.06243401156574890365,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,13.53711509704589843750,97.73862116037268776836,97.73874358562119368798,-3.04,-0.65,3.56,-15.23234521652185691210,1.82804372541986670520,-71.09979957798998384533,
PMDG 737-900NGX PMDG House,19:1:57,3061.79644567697323509492,150,2017/5/30,30.45599025460364117635,-86.52205652371000610401,18.03997275471800421087,0.00000000000000000000,192.09314328564946094957,16.83977067781059133722,-0.00110201245522156214,69.70816419813363040703,1616.04380068553632554540,23.06151612401543360420,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,12.96058273315429687500,97.73967733714179928484,97.73979976525066604154,-3.04,-0.65,3.23,-15.25038208903606395950,1.66257271048932131485,-71.18421669575936050478,
PMDG 737-900NGX PMDG House,19:1:57,3061.90135537697278778069,150,2017/5/30,30.45592299927683654914,-86.52207321033731091120,17.83466921792044601602,0.00988017977431148407,192.09308482703809772829,16.81721625537208453238,-0.00108398351763488846,69.82817192925341487353,1616.57584991264025120472,23.06019329318438337850,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,12.16777420043945312500,97.74118243999524224819,97.74130487223533236829,-3.04,-0.65,2.78,-15.27573130491221498062,1.43098421417390087029,-71.30289061457834520752,
PMDG 737-900NGX PMDG House,19:1:57,3061.97843437697338231374,150,2017/5/30,30.45587351365919914770,-86.52208548806434862399,17.68442212932732005015,0.00000000000000000000,192.09304519262198596152,16.79996935060290752517,-0.00111292268546385204,69.91848386976448637142,1616.91631104769794546883,23.05919760686122543802,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,11.58786201477050781250,97.74230402365999736958,97.74242645905296456021,-3.03,-0.65,2.45,-15.29463787377740757734,1.26205496325643617972,-71.39153271504339670628,
PMDG 737-900NGX PMDG House,19:1:57,3062.08074327697340777377,150,2017/5/30,30.45580773440674349217,-86.52210180826115504260,17.48583779122977333031,0.00000000000000000000,192.09299823624576220027,16.77638528442040666278,-0.00110073638075909455,70.04026565551752980809,1617.30278265964375350450,23.05785471055194690848,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,10.82166576385498046875,97.74380229810581965921,97.74392473783120749431,-3.03,-0.65,2.02,-15.32018450431464984263,1.04125050980644795473,-71.51104049619584657194,
PMDG 737-900NGX PMDG House,19:1:58,3062.15620697697340801824,150,2017/5/30,30.45575914420457408482,-86.52211386372162849057,17.34001837283464553252,0.00000000000000000000,192.09295091839865676775,16.75847706243533252746,-0.00108375026565125715,70.13160591973193902504,1617.54096802907793062332,23.05684712827073568064,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,10.25926208496093750000,97.74491356516934104093,97.74503600821320503655,-3.03,-0.65,1.70,-15.33931044578165092673,0.88046982085360936399,-71.60053349405944800310,
PMDG 737-900NGX PMDG House,19:1:58,3062.25730397697361695464,150,2017/5/30,30.45569395296560699649,-86.52213003790865286646,17.14560215774261919819,0.00000000000000000000,192.09288894554475746190,16.73329808959194053841,-0.00108975951430878939,70.25852147420242488352,1617.79655253968053330027,23.05544660277428192785,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,9.50943851470947265625,97.74644723717140948338,97.74656968483535024461,-3.03,-0.65,1.28,-15.36530597848523882476,0.66297798117294692855,-71.72231633601180078585,
PMDG 737-900NGX PMDG House,19:1:58,3062.33532787697367893998,150,2017/5/30,30.45564356389378346535,-86.52214253954790024181,16.99633007866860623380,0.00000000000000000000,192.09286246695506861215,16.71382299064401877331,-0.00108698333561822388,70.35569413926860704578,1617.94589575216832599835,23.05437366510660623931,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,8.93385696411132812500,97.74760352435801280535,97.74772597685496577924,-3.02,-0.65,0.96,-15.38569360870680924336,0.50179144469382774840,-71.81764382202159424651,
PMDG 737-900NGX PMDG House,19:1:58,3062.41954757697385502979,150,2017/5/30,30.45558909783199652566,-86.52215605265408271407,16.83600504579912282566,0.00000000000000000000,192.09280883977166354271,16.69144284103883890680,-0.00106788594009113707,70.46643910725906323478,1618.05964518810901608958,23.05315015883974183453,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,8.31557273864746093750,97.74891097348374557896,97.74903343095893148984,-3.02,-0.65,0.61,-15.40799807011412525526,0.32166572585054603595,-71.92196353109633832901,
PMDG 737-900NGX PMDG House,19:1:58,3062.52091167697335549747,150,2017/5/30,30.45552343859923283276,-86.52217234274630186519,16.64419625546311110043,0.00000000000000000000,192.09276226779181229176,16.66399338151310161038,-0.00103937351465854745,70.60106316460498021570,1618.13116788593083583692,23.05166179553515704015,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,7.57566833496093750000,97.75049053513572516749,97.75061299810471382443,-3.01,-0.65,0.19,-15.43525810450896962323,0.10939266843011795360,-72.04939726666552246570,
PMDG 737-900NGX PMDG House,19:1:58,3062.54656257697342880419,150,2017/5/30,30.45550680456576486677,-86.52217646965227970668,16.59586412860064541519,0.00000000000000000000,192.09274730822650667506,16.65699497201423184833,-0.00102754748322495502,70.63518624199755890913,1618.13816925841069860326,23.05128422876551042009,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,7.38920307159423828125,97.75088804055606317434,97.75101050489983833813,-3.01,-0.65,0.09,-15.44221524866716954705,0.05671633860491435974,-72.08197200278773664195,
PMDG 737-900NGX PMDG House,19:1:58,3062.62253407697335205739,150,2017/5/30,30.45545749443862248995,-86.52218870345683399137,16.45322757840801486395,0.01054435440922053997,192.09269411273419336794,16.63579450220147393225,-0.00104091634635337287,70.73816775851773286377,1618.13270448166281312297,23.05014447247968689680,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,6.83880138397216796875,97.75208254486119585636,97.75220501331801870037,-3.01,-0.65,-0.22,-15.46297358319384329661,-0.10000692250946051354,-72.17920649158075718788,
PMDG 737-900NGX PMDG House,19:1:58,3062.69812267697352581308,150,2017/5/30,30.45540836648309124257,-86.52220089200356767378,16.31208854721409196031,0.00000000000000000000,192.09265918548717877457,16.61433799331033256408,-0.00104937714811567033,70.84211480034716146292,1618.08863763034105431871,23.04899287750148673126,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,6.29398775100708007812,97.75328070635728749949,97.75340317898019293352,-3.01,-0.64,-0.52,-15.48387102834511708238,-0.25473893526581098401,-72.27707547257340081615,
PMDG 737-900NGX PMDG House,19:1:58,3062.72324607697373721749,150,2017/5/30,30.45539202302736114802,-86.52220494676861051175,16.26535639218946727169,0.00000000000000000000,192.09264036520227136862,16.60709732983366748726,-0.00105529223476085571,70.87717200385193905277,1618.06550868378258201119,23.04862330911047507698,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,6.11353635787963867188,97.75005908052317238344,97.75018155001268382875,-3.01,-0.64,-0.62,-15.49087196411848843525,-0.30624941473149286386,-72.30984663848114735174,
PMDG 737-900NGX PMDG House,19:1:58,3062.79699599919604224851,150,2017/5/30,30.45534400371379035732,-86.52221686019632329590,16.12869625761311098699,0.00867610040382188474,192.09261596052931508893,16.58656553093944907573,-0.00105068970223520558,70.97666820949972077415,1617.97372584407639806159,23.04751920985695434752,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,5.58571720123291015625,97.75119591818682351914,97.75131839183435999985,-3.01,-0.65,-0.91,-15.51157645912655524967,-0.44939822067682061446,-72.40677685968799437433,
